class,id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
7,4851,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
6,4852,0.17,0,0,0.02,0,0,0.81,0,0,0
8,4853,0,0.26,0,0.15,0.1,0,0.06,0.05,0.37,0
7,4854,0,0,0,0,0,0,0.02,0.97,0,0
7,4855,0,0.07,0,0.01,0,0,0.02,0.81,0.08,0
3,4856,0,0.08,0,0.41,0.04,0,0.17,0.08,0.22,0
0,4857,0.87,0.03,0.01,0,0,0,0.06,0.02,0,0
6,4858,0.01,0.2,0,0.03,0,0.02,0.61,0.11,0,0
7,4859,0,0.1,0,0,0,0,0.06,0.84,0,0
3,4860,0.02,0.09,0.03,0.3,0.17,0,0.19,0.13,0.07,0
6,4861,0.02,0.22,0,0.09,0,0,0.49,0.12,0.05,0
7,4862,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4863,0,0.07,0,0,0,0,0.31,0.57,0.03,0
0,4864,0.55,0.1,0,0,0,0,0,0.32,0.02,0
4,4865,0,0.04,0,0.22,0.6,0,0.12,0,0,0
7,4866,0.09,0.05,0.01,0,0,0,0.12,0.71,0,0
8,4867,0.23,0.16,0.03,0,0,0,0.01,0.25,0.32,0
7,4868,0,0,0,0,0,0,0.02,0.89,0.08,0
1,4869,0,0.32,0,0.05,0.06,0,0.2,0.16,0.2,0
6,4870,0.05,0.04,0.06,0.11,0,0,0.26,0.21,0.26,0
0,4871,0.48,0.13,0,0,0,0,0,0.37,0.01,0
7,4872,0,0.02,0,0,0,0,0,0.96,0,0
7,4873,0.02,0.02,0,0,0,0,0.05,0.9,0,0
7,4874,0.29,0.04,0,0,0,0,0,0.67,0,0
7,4875,0.03,0.05,0,0,0,0,0.02,0.91,0,0
8,4876,0,0.02,0.01,0.14,0.02,0,0.09,0.05,0.66,0
7,4877,0.16,0.05,0,0,0,0,0.04,0.75,0,0
7,4878,0,0.3,0,0,0,0,0.33,0.36,0,0
8,4879,0,0.23,0,0.03,0.02,0,0,0.13,0.58,0
6,4880,0,0.21,0,0.03,0.01,0,0.48,0.26,0,0
7,4881,0.04,0.16,0,0,0,0,0.14,0.64,0,0
7,4882,0.02,0.21,0,0,0,0,0.12,0.43,0.22,0
7,4883,0,0.08,0,0.08,0,0,0.02,0.7,0.1,0
6,4884,0,0,0,0,0,0.08,0.46,0.28,0,0.14
7,4885,0.03,0.08,0.09,0.18,0,0,0.03,0.46,0.13,0
7,4886,0,0.05,0,0,0,0,0.05,0.87,0.03,0
0,4887,0.73,0.09,0,0.06,0.03,0,0.04,0.03,0,0
7,4888,0,0.02,0,0,0,0,0,0.97,0,0
6,4889,0.24,0,0,0,0,0,0.4,0.33,0,0
8,4890,0.04,0.04,0.03,0,0,0,0.06,0,0.83,0
7,4891,0,0.05,0,0.02,0,0,0.25,0.67,0.01,0
7,4892,0,0.18,0,0.17,0.05,0,0.15,0.27,0.16,0
7,4893,0.01,0.06,0,0.02,0,0,0.13,0.73,0.04,0
0,4894,0.5,0.04,0,0.11,0,0,0.11,0.24,0,0
7,4895,0,0.22,0,0,0,0,0.05,0.7,0.02,0
7,4896,0.04,0.18,0.05,0,0,0,0,0.71,0,0
7,4897,0.01,0.13,0,0.02,0,0,0.07,0.69,0.07,0
7,4898,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,4899,0.05,0.09,0.04,0.01,0,0,0,0.08,0.73,0
7,4900,0.04,0.05,0,0,0,0,0,0.91,0,0
7,4901,0.16,0.29,0,0,0,0,0.13,0.4,0.02,0
7,4902,0,0.04,0,0.02,0.01,0,0.04,0.8,0.08,0
7,4903,0,0.01,0,0,0,0,0,0.95,0.03,0
7,4904,0.12,0.07,0,0,0,0,0.11,0.7,0,0
7,4905,0.26,0.02,0,0.03,0,0,0.15,0.54,0,0
7,4906,0,0.02,0,0,0.02,0,0.03,0.91,0.01,0
0,4907,0.39,0.13,0,0,0,0,0.09,0.39,0,0
7,4908,0.29,0,0,0,0,0,0,0.67,0.02,0
7,4909,0,0,0,0,0,0,0.02,0.97,0,0
8,4910,0.23,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.67,0.01
7,4911,0,0.07,0,0,0,0,0.3,0.6,0.04,0
6,4912,0.02,0.2,0,0.05,0.08,0,0.36,0.24,0.05,0
7,4913,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
5,4914,0,0,0,0,0,1,0,0,0,0
7,4915,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4916,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4917,0.14,0.05,0.02,0.02,0,0,0.3,0.45,0.01,0
8,4918,0.01,0.02,0.03,0.15,0.05,0,0.06,0,0.68,0
7,4919,0,0,0,0,0,0,0,0.99,0,0
0,4920,0.84,0.06,0,0,0,0.01,0,0.07,0,0
0,4921,0.87,0.04,0,0,0,0.02,0,0.06,0,0
8,4922,0.06,0,0,0.18,0,0,0,0.25,0.5,0
7,4923,0.33,0.01,0,0.02,0,0,0.05,0.58,0,0
7,4924,0,0.17,0,0,0,0,0.3,0.5,0.03,0
8,4925,0.06,0.09,0.03,0.03,0,0,0,0.08,0.7,0
0,4926,0.57,0.05,0,0,0,0,0.07,0.31,0,0
7,4927,0,0,0,0.1,0,0,0.03,0.86,0,0
8,4928,0.02,0.03,0.01,0,0,0,0,0.06,0.88,0
4,4929,0.03,0.03,0.03,0.03,0.57,0.03,0.03,0.23,0.03,0.03
7,4930,0.17,0.13,0,0.03,0,0,0,0.65,0,0
7,4931,0.28,0.26,0,0.09,0,0,0,0.36,0,0
7,4932,0.24,0.06,0,0,0,0,0,0.7,0,0
7,4933,0,0,0,0,0,0,0,0.99,0,0
7,4934,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,4935,0.04,0.09,0,0.02,0.08,0,0.31,0,0.45,0
8,4936,0,0.09,0.01,0,0,0,0,0.44,0.46,0
8,4937,0.14,0.08,0.04,0,0.01,0,0,0.11,0.61,0
6,4938,0.01,0.13,0,0,0,0,0.52,0.34,0,0
0,4939,0.54,0.18,0.01,0,0,0,0.07,0.18,0,0
7,4940,0,0,0.08,0.02,0,0,0,0.9,0,0
2,4941,0.08,0.33,0.4,0,0,0,0.04,0.13,0,0
7,4942,0,0.23,0.02,0.02,0,0,0.11,0.4,0.21,0
7,4943,0,0.03,0,0,0.04,0,0.02,0.9,0,0
7,4944,0.11,0.04,0,0.01,0.2,0,0.09,0.55,0,0
3,4945,0.01,0.33,0.01,0.58,0.01,0.01,0.01,0.01,0.01,0.01
7,4946,0,0,0,0,0,0,0,0.98,0,0
7,4947,0.05,0.05,0,0.23,0,0,0.03,0.58,0.05,0
7,4948,0.02,0.11,0,0,0,0,0,0.76,0.1,0
0,4949,0.27,0.08,0.05,0.09,0,0,0.16,0.16,0.19,0
0,4950,0.88,0,0,0,0,0,0,0.09,0,0
7,4951,0.03,0.06,0,0,0,0,0.02,0.87,0.03,0
6,4952,0.14,0.06,0,0.23,0.03,0,0.46,0,0.08,0
8,4953,0,0.02,0,0.11,0.07,0,0.33,0.07,0.37,0
1,4954,0.07,0.37,0,0.01,0,0,0.16,0.36,0.01,0
3,4955,0,0,0,0.99,0,0,0,0,0,0
7,4956,0.19,0,0.01,0,0.01,0.03,0.13,0.63,0,0
0,4957,0.66,0,0,0.04,0.01,0,0.03,0.24,0.02,0
7,4958,0,0.02,0,0,0,0,0,0.94,0.03,0
7,4959,0,0.22,0,0.03,0,0,0,0.38,0.36,0
6,4960,0,0.09,0,0,0.06,0,0.82,0.02,0,0
0,4961,0.75,0,0,0,0.24,0,0,0,0,0
7,4962,0.1,0.21,0,0.05,0.02,0,0.14,0.37,0.09,0
7,4963,0,0.15,0,0,0,0,0.11,0.71,0.03,0
6,4964,0.23,0.17,0,0.19,0,0,0.39,0,0,0
7,4965,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4966,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
2,4967,0.01,0.04,0.85,0,0,0,0.04,0.05,0,0
7,4968,0,0.16,0,0,0,0,0.26,0.54,0.03,0
0,4969,0.52,0.04,0,0,0,0,0.04,0.39,0,0
0,4970,0.76,0,0,0.1,0,0,0.02,0.04,0,0.08
3,4971,0.03,0.16,0,0.26,0.06,0,0.14,0.25,0.09,0
7,4972,0,0,0,0,0,0,0.04,0.94,0,0
8,4973,0,0.02,0,0.08,0,0,0.06,0.33,0.5,0
7,4974,0,0.05,0,0,0,0,0.02,0.84,0.09,0
0,4975,0.68,0.26,0,0.01,0,0,0,0.01,0.03,0
7,4976,0.04,0.02,0,0,0,0,0.05,0.89,0,0
7,4977,0,0.03,0,0,0,0,0,0.95,0,0
1,4978,0,1,0,0,0,0,0,0,0,0
0,4979,0.31,0.23,0.02,0,0,0,0.05,0.1,0.28,0
0,4980,0.52,0.06,0.02,0,0,0,0.37,0.02,0,0
7,4981,0,0.03,0,0,0,0,0.02,0.91,0.03,0
8,4982,0.05,0,0,0.04,0.03,0,0.07,0,0.8,0
7,4983,0,0.01,0,0,0,0,0,0.98,0,0
7,4984,0.38,0,0,0,0.04,0,0,0.55,0.02,0
0,4985,0.81,0.06,0,0,0,0,0.05,0.07,0,0
7,4986,0.43,0,0,0,0,0,0,0.57,0,0
7,4987,0,0.01,0,0,0,0,0,0.52,0.26,0.2
1,4988,0,0.43,0,0.04,0.04,0,0.09,0.07,0.33,0
0,4989,0.69,0.06,0,0.01,0.01,0,0,0,0.22,0
6,4990,0.19,0.23,0.02,0.2,0,0,0.26,0.08,0,0
8,4991,0,0.25,0,0,0.19,0,0.19,0,0.36,0
7,4992,0.05,0.09,0,0,0,0,0.09,0.76,0,0
7,4993,0,0.02,0,0,0,0,0.04,0.85,0.07,0
7,4994,0.16,0.16,0.32,0,0,0,0,0.35,0,0
7,4995,0,0.41,0,0.04,0.01,0,0.04,0.47,0.02,0
8,4996,0,0,0.02,0.09,0,0,0.12,0.26,0.42,0.08
7,4997,0.39,0.02,0.02,0.02,0.02,0.02,0.02,0.48,0.02,0.02
7,4998,0.04,0.17,0,0.06,0.03,0,0.07,0.52,0.12,0
8,4999,0,0.2,0,0,0,0,0.09,0.25,0.45,0
0,5000,0.65,0.06,0,0,0,0,0.03,0.26,0,0
7,5001,0,0.08,0,0,0,0,0,0.91,0,0
7,5002,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5003,0,0.03,0,0,0,0,0.05,0.89,0,0
0,5004,0.48,0.02,0,0.04,0.02,0.03,0.2,0.21,0,0
7,5005,0,0.03,0,0,0.01,0,0.08,0.85,0.02,0
7,5006,0.03,0.26,0,0,0,0,0.12,0.58,0,0
7,5007,0,0,0,0,0,0,0.18,0.79,0.02,0
0,5008,0.53,0.03,0.03,0.03,0.03,0.03,0.27,0.03,0.03,0.03
7,5009,0,0,0.02,0,0,0,0,0.97,0,0
7,5010,0,0.1,0,0,0,0,0.08,0.81,0,0
7,5011,0,0.19,0,0,0.06,0,0.21,0.44,0.09,0
7,5012,0,0.15,0,0.01,0,0,0.05,0.75,0.03,0
3,5013,0.03,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03
7,5014,0,0.01,0,0,0,0,0,0.98,0,0
7,5015,0,0.11,0,0.01,0,0,0.02,0.82,0.03,0
7,5016,0.36,0.06,0,0,0,0,0.02,0.55,0,0
7,5017,0,0,0,0,0,0,0,1,0,0
0,5018,0.6,0.04,0,0.06,0,0.02,0.17,0.1,0,0
7,5019,0.43,0,0,0,0,0.02,0.11,0.44,0,0
7,5020,0,0.22,0,0,0,0,0.05,0.72,0,0
7,5021,0.06,0.19,0.01,0.01,0.01,0,0.12,0.57,0,0
1,5022,0,0.63,0,0.01,0,0,0.14,0.2,0.01,0
7,5023,0,0,0,0,0,0,0,0.99,0,0
7,5024,0,0.49,0,0,0,0,0,0.5,0,0
7,5025,0,0.14,0,0.02,0.05,0,0.05,0.64,0.1,0
7,5026,0.05,0.06,0,0,0,0,0,0.88,0,0
7,5027,0,0.04,0,0.1,0.07,0,0.19,0.39,0.2,0.01
7,5028,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,5029,0,0.02,0,0.02,0,0,0.08,0.03,0.83,0
7,5030,0.1,0.04,0,0.02,0,0,0.05,0.75,0.03,0
6,5031,0,0.11,0.03,0.16,0.05,0,0.65,0,0,0
7,5032,0.03,0.23,0,0.05,0,0,0.21,0.42,0.03,0.02
7,5033,0,0.27,0.01,0,0,0,0.25,0.47,0,0
6,5034,0.13,0.02,0,0.02,0.01,0,0.61,0.16,0,0.06
7,5035,0.05,0.02,0,0,0,0,0.06,0.87,0,0
5,5036,0,0,0,0,0,1,0,0,0,0
1,5037,0.13,0.4,0,0,0,0,0.09,0.37,0,0
7,5038,0,0,0,0,0,0,0,0.99,0,0
7,5039,0,0.01,0,0,0,0,0.03,0.94,0.01,0
6,5040,0.33,0,0,0,0,0.07,0.42,0.13,0,0.05
6,5041,0.05,0,0,0.04,0.03,0,0.53,0.31,0,0.03
6,5042,0,0.06,0,0.18,0.04,0,0.44,0.1,0.15,0.02
7,5043,0,0.33,0,0,0,0,0.13,0.52,0,0
0,5044,0.26,0.02,0.04,0.17,0.12,0,0.15,0.09,0.16,0
7,5045,0,0.39,0,0,0.02,0,0.09,0.41,0.09,0
7,5046,0,0,0,0,0,0,0,0.99,0,0
7,5047,0.06,0.22,0,0,0,0,0.08,0.64,0,0
7,5048,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
4,5049,0.02,0,0,0,0.97,0,0,0,0,0
6,5050,0,0,0,0.16,0.09,0,0.42,0,0.33,0
7,5051,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.91,0.01,0.01
8,5052,0.04,0,0,0,0,0,0.05,0,0.9,0
1,5053,0.03,0.33,0,0.31,0.03,0,0.02,0.08,0.19,0
7,5054,0,0.01,0.02,0,0,0,0.13,0.81,0.01,0
7,5055,0.23,0.28,0,0,0.02,0,0.08,0.38,0.01,0
7,5056,0.3,0.02,0,0,0,0,0,0.67,0,0
7,5057,0.03,0,0,0,0,0,0.12,0.85,0,0
7,5058,0,0,0,0,0,0,0,0.99,0,0
7,5059,0,0,0,0,0,0,0.07,0.89,0.03,0
7,5060,0.03,0,0,0,0,0,0,0.96,0,0
7,5061,0.08,0.27,0,0,0.01,0,0.01,0.61,0,0
8,5062,0.02,0.02,0,0,0,0,0,0.04,0.9,0
0,5063,0.61,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.23,0.02
7,5064,0,0.29,0,0,0,0,0,0.71,0,0
0,5065,0.79,0.06,0,0,0,0,0,0.13,0,0
8,5066,0.14,0.05,0.03,0.06,0,0,0.03,0,0.7,0
8,5067,0.03,0,0,0.22,0.04,0,0.18,0,0.53,0
0,5068,0.73,0.04,0,0,0,0,0.06,0.16,0,0
4,5069,0.03,0.19,0,0.14,0.24,0,0.24,0.14,0,0
7,5070,0.01,0.23,0.02,0,0.01,0,0.06,0.67,0,0
1,5071,0,0.55,0,0.03,0.07,0,0.03,0.28,0.04,0
3,5072,0,0.11,0.04,0.26,0.25,0,0.01,0.21,0.12,0
6,5073,0,0,0,0.02,0.42,0,0.47,0,0.09,0
7,5074,0.3,0.26,0,0.02,0,0.01,0.09,0.31,0,0
8,5075,0,0.14,0,0.12,0.1,0,0.07,0.06,0.5,0
7,5076,0,0.13,0.01,0,0,0,0.22,0.54,0.04,0.04
6,5077,0,0,0,0,0,0,0.99,0,0,0
7,5078,0.02,0.1,0,0.03,0,0,0.16,0.53,0.15,0
7,5079,0,0.3,0,0,0,0,0,0.68,0,0
7,5080,0,0.01,0,0.03,0,0,0.11,0.85,0,0
7,5081,0.08,0,0,0,0,0,0.42,0.48,0,0
7,5082,0,0.08,0,0.03,0,0,0.34,0.5,0,0.05
7,5083,0.08,0.19,0,0.13,0.07,0,0.17,0.21,0.15,0
6,5084,0.02,0,0,0,0.08,0,0.89,0,0,0
6,5085,0.01,0.23,0,0.17,0.08,0,0.33,0.07,0.11,0
7,5086,0.03,0.03,0,0,0,0,0.06,0.88,0,0
7,5087,0,0,0,0,0,0,0,0.98,0,0
1,5088,0,0.6,0,0.06,0.04,0,0.23,0.07,0.01,0
1,5089,0,0.7,0,0,0,0,0,0.26,0,0
0,5090,0.63,0.3,0,0,0,0,0,0,0.05,0
7,5091,0.24,0.13,0,0.03,0,0,0,0.33,0.26,0
7,5092,0,0,0.19,0.03,0,0,0.31,0.46,0.01,0
7,5093,0,0.06,0,0,0,0,0.04,0.82,0.05,0
4,5094,0.02,0.3,0,0,0.32,0.08,0,0.13,0.16,0
6,5095,0,0.16,0,0,0.05,0,0.57,0.2,0.01,0
7,5096,0.12,0.15,0.02,0.02,0.25,0,0.06,0.37,0,0
8,5097,0.02,0.19,0,0,0,0,0.21,0.17,0.4,0
1,5098,0,0.46,0,0.29,0.19,0,0,0,0,0.05
6,5099,0.03,0.1,0,0.07,0.07,0,0.51,0.14,0.06,0.02
1,5100,0.12,0.26,0.02,0.16,0.01,0,0.06,0.16,0.2,0
7,5101,0,0.29,0,0.02,0,0,0.11,0.55,0,0
7,5102,0,0.02,0,0,0,0,0,0.97,0,0
1,5103,0,0.88,0,0,0,0,0,0.09,0.02,0
0,5104,0.43,0,0,0.08,0,0,0.16,0.31,0,0
6,5105,0,0,0,0,0,0,0.48,0.47,0,0
7,5106,0,0,0,0,0,0,0.19,0.78,0.01,0
0,5107,0.35,0.04,0.01,0.06,0.04,0.04,0.21,0.24,0,0
7,5108,0,0,0,0,0,0,0.12,0.85,0.01,0
7,5109,0,0.01,0,0,0,0,0,0.98,0,0
7,5110,0,0.01,0,0,0,0,0,0.99,0,0
7,5111,0.3,0,0.01,0,0,0.02,0.03,0.63,0,0
7,5112,0,0.23,0,0.01,0.01,0,0.02,0.69,0.02,0
3,5113,0,0.05,0,0.31,0.05,0,0.27,0.16,0.15,0.01
7,5114,0,0.21,0,0.01,0,0,0.13,0.38,0.27,0
7,5115,0,0.09,0.02,0,0.02,0,0.02,0.8,0.04,0
7,5116,0.31,0.11,0,0,0,0,0,0.58,0,0
7,5117,0.07,0.05,0,0,0,0,0,0.86,0.01,0
6,5118,0.4,0,0,0,0.09,0,0.51,0,0,0
8,5119,0,0.23,0,0,0,0,0,0.22,0.54,0
0,5120,0.51,0.43,0,0.02,0,0,0,0.03,0,0
7,5121,0.02,0.01,0,0.01,0,0,0.14,0.75,0.06,0
3,5122,0.01,0.01,0.01,0.6,0.01,0.01,0.01,0.01,0.01,0.29
7,5123,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5124,0,0,0,0,0,0,0,1,0,0
3,5125,0,0.09,0,0.39,0.28,0,0.05,0,0.17,0
0,5126,0.65,0,0.02,0.18,0,0,0.02,0.13,0,0
7,5127,0,0.25,0,0,0,0,0,0.75,0,0
7,5128,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5129,0.45,0.02,0,0.02,0.01,0,0.02,0.47,0,0
0,5130,0.64,0.05,0,0,0,0,0.03,0.25,0,0
0,5131,0.61,0.02,0,0.02,0.02,0,0,0.31,0.02,0
0,5132,0.59,0.13,0,0,0.01,0,0,0.27,0,0
7,5133,0,0.06,0,0.03,0.02,0,0.03,0.81,0.06,0
7,5134,0,0.08,0,0.01,0,0,0.25,0.62,0.04,0
7,5135,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5136,0,0,0,0,0,0,0.01,0.97,0,0
8,5137,0.08,0.08,0.04,0.01,0,0,0,0.11,0.67,0
4,5138,0,0,0,0.03,0.96,0,0,0,0,0
0,5139,0.54,0,0,0,0,0,0,0.46,0,0
7,5140,0,0,0,0,0,0,0.1,0.87,0.02,0
0,5141,0.91,0.02,0,0,0,0.01,0,0.05,0,0
7,5142,0.4,0.11,0,0,0.04,0,0,0.45,0,0
7,5143,0,0,0,0,0,0,0,0.97,0.02,0
7,5144,0.25,0,0,0,0,0,0,0.74,0,0
8,5145,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.16,0.68,0.02
7,5146,0,0.12,0,0,0,0,0.1,0.78,0,0
0,5147,0.57,0,0.02,0,0,0,0.14,0.26,0,0
8,5148,0.17,0.31,0.02,0.02,0,0,0,0.11,0.37,0
7,5149,0.17,0.06,0,0,0,0,0.18,0.57,0,0
7,5150,0.02,0.05,0,0,0.04,0,0.02,0.85,0.02,0
7,5151,0.17,0.2,0,0,0,0,0.11,0.51,0,0
7,5152,0,0.15,0,0.07,0.02,0,0.19,0.51,0.06,0
7,5153,0.02,0.07,0.01,0.02,0.02,0,0.15,0.67,0.05,0
1,5154,0,0.45,0,0.45,0.07,0,0,0,0.01,0
1,5155,0,0.88,0,0,0,0,0,0.11,0.01,0
7,5156,0.06,0.05,0,0,0,0,0,0.85,0.03,0
8,5157,0,0,0,0,0,0,0.02,0.4,0.57,0
7,5158,0.18,0.11,0,0,0,0,0,0.39,0.28,0.03
6,5159,0,0.26,0,0.16,0.14,0,0.31,0.08,0.04,0
8,5160,0,0.01,0,0,0.01,0,0,0.03,0.94,0
7,5161,0.03,0.14,0,0,0.02,0,0.02,0.75,0.04,0
7,5162,0,0.02,0,0,0,0,0.01,0.93,0.03,0
8,5163,0.04,0.25,0.01,0.14,0,0,0,0.06,0.49,0
7,5164,0,0.07,0,0,0,0,0.04,0.89,0,0
1,5165,0,0.37,0,0.13,0.08,0,0.16,0.16,0.11,0
7,5166,0.17,0,0.02,0,0,0,0,0.8,0,0
7,5167,0.18,0.18,0,0,0,0,0.03,0.6,0,0
7,5168,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5169,0,0.02,0.4,0,0,0,0,0.58,0,0
0,5170,0.72,0.09,0,0,0,0,0.05,0.11,0,0
8,5171,0.1,0.1,0.02,0,0,0,0,0.08,0.67,0
7,5172,0,0.04,0.02,0,0,0,0.05,0.84,0.04,0
6,5173,0.11,0.21,0,0.22,0.06,0,0.27,0.05,0.07,0
7,5174,0,0.06,0,0.01,0.01,0,0.22,0.43,0.25,0
1,5175,0.17,0.43,0,0.08,0.02,0,0.25,0.04,0,0
8,5176,0,0.22,0.01,0.2,0.03,0,0.13,0.02,0.38,0
3,5177,0,0.05,0,0.46,0,0,0,0.02,0.46,0
7,5178,0,0.04,0,0,0,0,0.26,0.68,0.03,0
6,5179,0,0,0,0,0.18,0,0.57,0.19,0,0
7,5180,0,0.03,0,0.02,0.02,0,0.07,0.84,0,0
7,5181,0.26,0.11,0,0,0,0,0,0.61,0,0
8,5182,0,0.15,0,0.02,0,0,0,0.31,0.5,0
0,5183,0.86,0.12,0,0,0,0,0,0.01,0,0
7,5184,0.01,0.07,0,0.03,0,0,0.22,0.66,0.01,0
8,5185,0,0,0,0,0,0,0.03,0,0.95,0
2,5186,0,0,0.75,0,0,0,0,0.23,0,0.02
7,5187,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1,5188,0,0.52,0,0.12,0.12,0,0.2,0,0.04,0
6,5189,0,0.34,0,0,0,0,0.41,0.19,0.06,0
7,5190,0,0.07,0.01,0.04,0,0,0.08,0.72,0.07,0
7,5191,0,0,0,0,0,0,0,0.96,0.01,0
5,5192,0,0,0,0,0,1,0,0,0,0
5,5193,0,0,0,0,0,1,0,0,0,0
6,5194,0.02,0.28,0.03,0.07,0.06,0,0.3,0.17,0.08,0
1,5195,0.13,0.72,0,0.04,0.02,0,0,0,0.09,0
6,5196,0,0.05,0.01,0,0.04,0,0.82,0.07,0,0
6,5197,0,0.12,0.13,0.03,0,0,0.6,0.03,0.01,0.08
7,5198,0.24,0,0,0.2,0,0,0,0.56,0,0
7,5199,0,0,0,0,0,0,0.08,0.88,0.04,0
7,5200,0,0.08,0,0,0,0,0,0.92,0,0
0,5201,0.86,0,0.14,0,0,0,0,0,0,0
7,5202,0.25,0.02,0,0.01,0,0,0.06,0.65,0,0
7,5203,0.02,0.18,0,0,0,0,0,0.79,0,0
7,5204,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5205,0,0.15,0,0,0.02,0,0.05,0.74,0.04,0
7,5206,0,0,0,0,0,0,0.02,0.96,0,0
7,5207,0.01,0.02,0,0,0,0,0.22,0.68,0.04,0
7,5208,0.03,0.1,0,0.02,0.03,0,0.11,0.56,0.15,0
0,5209,0.69,0,0,0,0,0,0.2,0,0.09,0
6,5210,0.12,0.03,0.02,0.04,0.02,0,0.64,0,0.13,0
8,5211,0.11,0.22,0.01,0,0,0,0,0.11,0.54,0
7,5212,0,0.08,0,0.02,0,0,0,0.73,0.14,0
0,5213,0.53,0,0,0.03,0,0.03,0.15,0.26,0,0
0,5214,0.42,0.04,0,0.03,0,0.01,0.21,0.29,0,0
7,5215,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5216,0.03,0.08,0,0,0.01,0,0.09,0.73,0.05,0
7,5217,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
3,5218,0,0.02,0.02,0.78,0.09,0,0.07,0,0.02,0
7,5219,0,0.25,0,0.03,0,0,0.02,0.53,0.17,0
7,5220,0,0,0,0,0,0,0.22,0.76,0.01,0
7,5221,0,0.13,0,0.02,0.04,0,0.02,0.64,0.15,0
7,5222,0.1,0.11,0,0,0,0,0.07,0.71,0,0
1,5223,0,0.6,0,0,0,0,0,0.39,0,0
0,5224,0.78,0.06,0,0,0,0.01,0.03,0.12,0,0
0,5225,0.49,0.13,0,0.05,0,0,0.24,0.04,0.04,0
0,5226,0.44,0.03,0,0.03,0.04,0.02,0.24,0.17,0.02,0
7,5227,0,0.09,0,0.02,0,0,0.01,0.64,0.22,0
7,5228,0.05,0.17,0,0,0,0,0.05,0.52,0.19,0
7,5229,0,0.06,0.09,0.04,0,0,0.15,0.64,0,0
7,5230,0,0,0,0,0,0,0.01,0.9,0.08,0
7,5231,0.03,0.1,0,0,0,0,0,0.86,0,0
6,5232,0.03,0.15,0,0.21,0.05,0,0.26,0.25,0.02,0.03
7,5233,0.03,0.18,0,0.02,0.02,0,0.03,0.64,0.09,0
6,5234,0,0.11,0,0,0.05,0,0.82,0.02,0,0
7,5235,0,0,0,0,0,0,0.13,0.75,0.11,0
7,5236,0,0.09,0.02,0,0,0,0.06,0.84,0,0
7,5237,0,0.17,0,0.03,0,0,0.07,0.69,0.03,0
0,5238,0.38,0.27,0,0.08,0,0,0.26,0,0,0
7,5239,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5240,0,0.02,0,0,0,0,0.04,0.92,0.01,0
0,5241,0.56,0.02,0.02,0.02,0.3,0.02,0.02,0.02,0.02,0.02
7,5242,0,0.1,0,0,0,0,0.21,0.53,0.16,0
7,5243,0,0,0,0,0,0,0,1,0,0
1,5244,0.01,0.51,0.01,0.01,0.01,0.01,0.01,0.39,0.01,0.01
0,5245,1,0,0,0,0,0,0,0,0,0
7,5246,0,0.03,0,0.01,0,0,0,0.95,0,0
1,5247,0,0.37,0.02,0,0.08,0,0.1,0.37,0.06,0
7,5248,0,0.01,0.28,0.06,0.02,0,0.09,0.5,0.02,0.02
1,5249,0.21,0.6,0,0,0,0,0,0.08,0.1,0
7,5250,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,5251,0,0.23,0,0,0,0,0,0.76,0,0
7,5252,0,0.02,0,0.02,0,0,0.05,0.89,0.01,0
